,542696068237,d05162137940,7073cb088646,7073cb088663,0c771a022437,6c3e6d085731,206432038945,147dc5026866,40a6d9055545,206432038916,50ead6065693,002500007232,5c5948074037,b8c75d126841,18e7f4034519,58b035070589,5c5948074023,b8c75d126951,fcc734163480,0026bb009383,6c3e6d085739,9803d8111454,dc2b61144912,18002d029353,00c610013244,7c11be096586,7c11be097044,9027e4108753,041e64015206,0c74c2021129,2002af036879,4860bc060546,1040f3023247,6c3e6d085793,18e7f4034552,148fc6028162,6c3e6d085597,8c7b9d106408,980c82112898,145a05026365,e0f847148456,e4ce8f150396,705681088265,4860bc060176,4860bc060484,c8bcc8134183,90840d109373,f0b479155600,206432038931,b8c75d126693,1093e9023590,145a05025500,f81edf161016,b8c75d126883,044665016096,dc2b61144911,b8c75d126767,24ab81040359,60fb42079060,64b9e8081070,f0b479155462,5855ca070177,145a05025960,64b9e8081078,40a6d9055840,28cc01041822,50465d063918,581faa069280,b8c68e126417,40a6d9056065,842999100621,a826d9120696,50465d063925,044665015904,50ead6065715,74e2f5091079,74e2f5091043,cc08e0135180,040cce014507,b065bd123568,7c6d62097684,189efc033126,b8c75d126897,a0f450118979,0c74c2020552,e0cb1d148049,64b9e8081108,fc253f163210,2002af036941,0016d4001819,a8fad8122072,d0b33f138163,5cb524075681,0017ca002224,68a86d083595,206432039373,90840d109338,cc08e0135969,5c0a5b072221,8c7b9d106449,
1093e9023590,0.9803007661110357,0.9804847868995299,0.9803047089905298,0.9804805357561945,0.9803549663932812,0.9805108925865071,0.98041569496126,0.980436291448034,0.9807643258542393,0.9804795851868136,0.9800771767745711,0.979920544767342,0.9805903602729236,0.9802624683620594,0.9804108860393074,0.9807519678796076,0.9805619735796236,0.9804431372469914,0.9806389688560064,0.9803781874810876,0.980207548437176,0.9800315477537076,0.9801102653889822,0.9798791677175891,0.9805077278268718,0.980405305342223,0.9799550340786257,0.9802335216311955,0.9806650426610891,0.9802525510625284,0.9803905034241659,0.9804107400879764,0.9804039142842457,0.9807344816340754,0.9804151875759876,0.9799635379677787,0.9804127050196008,0.9804304500587149,0.9806898125259063,0.980364151025343,0.9800587291615082,0.9801571607966626,0.980354759432811,0.9804585385602039,0.980185355793222,0.9804074761534152,0.9802410724996142,0.9802605751309322,0.9801355253644062,0.9803148776975031,0.9820613064121478,0.9799797222605646,0.9803174826647598,0.9803388123913843,0.9794133490275669,0.9804098502221108,0.9808144881787876,0.9800614795442896,0.9803315914753838,0.9802618337890193,0.9804308923424508,0.9802609960723109,0.9806033237556488,0.9804371008521876,0.9806061783324064,0.9805056615499582,0.9805790406663939,0.9800018534005444,0.9802112495776201,0.9797333222238582,0.980818988968635,0.9805557339789076,0.9805063509777858,0.9804063214725837,0.980410650614185,0.9801109866616744,0.98043110415441,0.9802837572012018,0.9806370206166765,0.9799287343774764,0.9801305891845639,0.9802925668412382,0.9804374389046545,0.9801510397888545,0.9801382888667984,0.9804766896690069,0.980141219817936,0.9802626101499936,0.9804543506855067,0.9806540883332985,0.9804765475512421,0.9806332562729171,0.9801827909962184,0.9805063314047417,0.9803049937110716,0.9802284701147947,0.9806398154599039,0.9799585559046395,0.9803574437705608,0.9807477268473306,
145a05025500,0.9800077248882166,0.9800654307230311,0.980010065670491,0.980061123131022,0.9798142340332058,0.9802119680493412,0.9801139079332886,0.98001724144718,0.9799763714811333,0.9800613250736755,0.9799056400380038,0.9796198382568589,0.9799239302174476,0.9799643242102277,0.9801137694895118,0.9802130912409258,0.9800186895731131,0.9800200263515007,0.9799707511391732,0.9799609114147915,0.979913243413937,0.9798580917402981,0.9798132574616699,0.9797075614007849,0.9803332981568169,0.9798661085186748,0.9796596414167159,0.9798168491769378,0.9801174298685436,0.9799592643892538,0.9799670375838653,0.9799956203323563,0.980109135220879,0.9803141870706601,0.9802370896444117,0.979667243951796,0.979869436296924,0.9801370089098171,0.980266674509629,0.9798223492067746,0.9797635443648506,0.9798627153894547,0.9800600352073303,0.9801607179699099,0.9797670797755382,0.9801128977758614,0.9798194809998318,0.9799619676462147,0.9799588964912693,0.9800153064994129,0.9800198473834936,0.98205380226983,0.9800163439823579,0.9796745862943042,0.9791187118030056,0.9801120975940297,0.9802698137407344,0.9797646610858378,0.9799121900741762,0.9799634053139132,0.9797687110345772,0.9799629807854429,0.980063962104029,0.9800188848822692,0.9800651625854915,0.9802098107277508,0.980162699108572,0.9797083966808443,0.9800362718154136,0.9795606688429115,0.980273867434073,0.9802596680442632,0.9802101520830088,0.9801100899130698,0.9801141871778664,0.9798131836304144,0.9800142184247562,0.9798654429612841,0.9799706012493452,0.9797570810600896,0.9797133131182678,0.9798733418089185,0.9801419893541455,0.9798564226927656,0.9797188382752484,0.9800599240591792,0.9799612486710225,0.9799634381346761,0.9801589900535204,0.9801163459077592,0.9803036451230633,0.9802140567408166,0.9800083850579446,0.9802094367242912,0.9800100959022695,0.9800553994973805,0.9800974108987177,0.9796636423058332,0.9800613523179931,0.9800777708033065,
f81edf161016,0.9806116303084794,0.9806870245661407,0.9805011626601934,0.9805553326612251,0.9804297553847913,0.9808298664304336,0.980856066523187,0.9807603640437442,0.9808472186768683,0.9805566569478347,0.9803879494445757,0.9804814370721069,0.9809143872451522,0.9806997913098567,0.9808505116287951,0.9809450259569809,0.98076206912338,0.980763630791798,0.9805956804205337,0.9804537301632742,0.9804044642535865,0.9804644921779873,0.9804269995703889,0.9801899614585167,0.980704495666364,0.9804807786252024,0.9801438376375515,0.9803124392653113,0.9809824976489147,0.9804458485186871,0.9807117834612964,0.9806109749456468,0.9806003773826858,0.9810539544302982,0.9807335902186185,0.9802813012235684,0.9807292862255097,0.9806266341169403,0.9812497209536083,0.9805641880095286,0.980256278609588,0.9804742610396734,0.9805515562374514,0.9807786314583878,0.9805087527636362,0.9807262186641371,0.980442594941628,0.9805783306733068,0.9808110272551307,0.9806347496540155,0.9806407903736192,0.9802901495756093,0.9817228297492908,0.9805388181944061,0.979609808792708,0.9807272442553042,0.9811355874053148,0.9804958885913982,0.9805280542002568,0.9804619789139162,0.9802691721892559,0.9804601464142432,0.9805603952266511,0.9806376682845964,0.980562864295713,0.9808237843697674,0.9806575883730858,0.9801908070196319,0.9804101767729689,0.9801657058843242,0.98114398202444,0.9807526244630511,0.9808242535856764,0.9806042585312489,0.9808494654703879,0.9803103018047108,0.9806287703687844,0.9804808173002255,0.980594758559613,0.9802395389931305,0.9802061318667504,0.9806145836859652,0.9806382255024546,0.9803403085982317,0.9803399060354077,0.9805516509960214,0.9806992686053935,0.9804609490520397,0.9806508689368079,0.980732780926892,0.9809087979657484,0.980951483892393,0.9807362177087314,0.980824861850002,0.9805013341164917,0.9805394164069784,0.9809612343252175,0.9801550069445223,0.980674825951496,0.9811933295672473,
b8c75d126883,0.9801568196314371,0.9804641025917118,0.9801617269147671,0.9802160574682648,0.9800919484927985,0.980369568545746,0.9802738893557226,0.980294984531741,0.9805022884533655,0.9802162359735843,0.9799327042043303,0.979777621742384,0.9804501153340792,0.9801191836404273,0.9803907556447202,0.9806101877487438,0.9804199880576896,0.9804237723476352,0.9806214490772102,0.9801139289007611,0.9800639597948402,0.979888314911845,0.9799676507940693,0.9797346877141644,0.9803651633993842,0.9801415295373176,0.979689009504609,0.9800916808142048,0.9806458663657674,0.9801093431892249,0.9802492110765811,0.9803914432462479,0.9802609289878031,0.9805928670931849,0.9803942208247733,0.9799422616011655,0.9801493370197112,0.9802878289157427,0.9806699310139778,0.9802221995666784,0.9799154057962542,0.9800142975124946,0.9802116933373531,0.9803162620692026,0.9800425298072101,0.980265025100026,0.9800996518841574,0.9801175051898634,0.9801120991799144,0.9802948055127959,0.9805431243222846,0.9798356311646327,0.980417793609032,0.9818550520248305,0.9792703669518042,0.9802675576918662,0.9807955291637412,0.9799190563298483,0.9803112714775992,0.9801193493827178,0.9801685281577783,0.9801196694241336,0.9804625954168873,0.9802954208356732,0.9804650010032139,0.9803635711883589,0.9804371860251242,0.9797363776000578,0.9800688072145132,0.9795897339877531,0.9808014602348677,0.9804124369798117,0.9803641615379314,0.9802642214873338,0.9803898834511628,0.9799686172008744,0.9802882928725365,0.9801420372451649,0.9804968182876441,0.9797842657884651,0.9798663306042374,0.9802728596828264,0.9804170793832261,0.980007504666343,0.9801191852494648,0.9802117461415822,0.9799974175010426,0.980121050506693,0.9803111806522526,0.980512889271007,0.9803328631181852,0.9804916465617851,0.9802818443499334,0.9803631604182091,0.980284780682177,0.9800837534215543,0.9806194616957423,0.9798154432561883,0.9802141716569731,0.9807284089462944,
044665016096,0.9799772151615884,0.9801496119167207,0.9800987482622777,0.9801488378430119,0.9799013035443087,0.9802978021603184,0.9801993205674252,0.9801002994964035,0.9800522305334356,0.980148837843297,0.9798777796453949,0.9797041178790391,0.9800023756288795,0.9799292345475641,0.9801987262574557,0.9801767170214383,0.9801005463620073,0.9801009456087497,0.9800516606272437,0.9800494907058837,0.9799998887601432,0.9798287902828278,0.9797802275604987,0.9796797223423469,0.9802974425358049,0.9799510426400574,0.9796306354578976,0.9799016326564769,0.9801998264836016,0.9799280764242114,0.9800508743619826,0.9799518349836911,0.980197796724103,0.9803971736709786,0.9801991102864083,0.9797527262728591,0.9799517771285082,0.980099278560061,0.9802274588048664,0.9799026048662578,0.9798513267337707,0.9798294607347303,0.9801483502104351,0.9802479289700864,0.9798520246563217,0.980198299591234,0.9799023305769119,0.9799290212095467,0.9799283111390984,0.9799791625926152,0.9801006469370188,0.9797789292862789,0.979979244913576,0.9797542561723657,0.9814358186841097,0.9801985007389806,0.980348827331042,0.9797306896527059,0.9800002087695715,0.9800500850097448,0.9798524330073995,0.9800499600509155,0.9801491760931587,0.9801003391144331,0.9801495265792668,0.9802972627164578,0.9802480599778023,0.9796798290130087,0.9800004221065889,0.9795315595607915,0.9803495435335055,0.9803467519041396,0.9802973358621133,0.9801980953996878,0.9800778148488428,0.9799012456400414,0.9800993791349125,0.979950966442806,0.98005133757424,0.9797292298106968,0.9798018924093599,0.9799522586142151,0.980100299489021,0.9798284337064865,0.979802956013582,0.9801483502105078,0.9799290334450413,0.980050164245633,0.9802474108631836,0.9801989243251282,0.9802744184528659,0.9802979941614317,0.9799775961175672,0.9802972352904816,0.9800987878828686,0.9800266769184616,0.980051825187821,0.9797521807451215,0.9801486214529557,0.980151821488394,
dc2b61144911,0.9808242938121321,0.9810048774232363,0.9809476719276137,0.9811214652529756,0.9808735186468348,0.981393346311817,0.9811747563146093,0.9810766016412228,0.9809136094383258,0.9809996801446166,0.9807227566658415,0.980679415545753,0.9809840527787088,0.9809032811377248,0.9811714800317644,0.9810289688004169,0.981079111586802,0.9812010608621171,0.9810326785764621,0.9808990475184994,0.9808496158446417,0.9807963892460909,0.9806311282310405,0.9805247265004434,0.9811486904910187,0.9808034726266586,0.9804768461498032,0.9807546638955021,0.9810554337420154,0.9807762978923863,0.981150028485013,0.980807462846322,0.9810467805401396,0.981251625994197,0.9810551929537106,0.9806032545291504,0.9810505238056864,0.9809507599796483,0.9810844241838831,0.9807604930660031,0.9807007915485034,0.9806795763852478,0.9809978389229312,0.9810991959919441,0.9807049466930374,0.9811698840865991,0.9808798348666538,0.9807816708578392,0.9807777580969608,0.9808334479024785,0.9809577714251513,0.9806248956085343,0.980954765154523,0.9806119910272479,0.9800563119646508,0.9815366616367849,0.9814504160305972,0.9807031043888433,0.9808512867072855,0.9809028372054562,0.9807076638222338,0.9809026159089688,0.9810020987477318,0.9810760606977909,0.9810033631362582,0.9812686572516776,0.9811002387219782,0.9805250927895576,0.9808526633553243,0.9804989590513175,0.9813319121756979,0.9811974323890507,0.9812688059339323,0.981048289167037,0.9810518383229397,0.9807530579022697,0.9809509939795609,0.9808037796127592,0.9810312022142538,0.9805742398442396,0.9806514492219758,0.9809293229300415,0.9809547698396173,0.9806742089125706,0.9806578760506275,0.9809974143193316,0.9807816027850456,0.9809028426891135,0.9810964914768643,0.9810531504241611,0.9812418710988391,0.9812726608966942,0.980825170402179,0.9812708529503664,0.9809477764544369,0.9808725843478676,0.9809114661122589,0.9806012342229531,0.9809993844358308,0.9811379185976292,
b8c75d126767,0.9802142568818772,0.9806530487598806,0.9803436369985447,0.9805246079078423,0.9802766076015267,0.9807998812817071,0.9805799341202484,0.9806046862153218,0.9806993427055403,0.9804008261740548,0.9801100489590095,0.9800873076603003,0.980521625044712,0.9804268213101275,0.9806983429030903,0.9806721658798607,0.9808570254755963,0.980859284449826,0.9808138888168327,0.9802976926014553,0.9802473280750877,0.980188313604424,0.9801494990548163,0.9799120596064895,0.9805455549487907,0.9803315070473977,0.979867094868188,0.9802772295853829,0.980590354002919,0.9802894977505888,0.9808067625717779,0.9804586599113531,0.9804428813752909,0.9809039879023467,0.9805790175305685,0.9801269948433418,0.9804611396281624,0.9803500088739715,0.9807347689838831,0.9802913111160102,0.980098229216217,0.9801938787600661,0.9803940975522671,0.9804999258761364,0.980106064029894,0.9805712476799064,0.9805348790298108,0.9802984110967944,0.9802958251917964,0.9804788689368134,0.9806128278884858,0.980012650138709,0.9806073699163717,0.98039086623657,0.9794522770355818,0.9806972903957283,0.9822525767879268,0.9801013028478225,0.9803746556698046,0.9803035872859882,0.980356846499487,0.9803009087911808,0.9805261990640579,0.9806051066030421,0.9805295048077469,0.9806691144563158,0.9806220291652636,0.9799130744658533,0.9802498939838631,0.9798903948423855,0.9809941457325405,0.9805953371241574,0.9806705915614298,0.9804471612997567,0.980696742983859,0.980150960565059,0.9803511777571626,0.9803271411400262,0.9808128930848439,0.9799616297344168,0.9800500943049315,0.9805851985267382,0.9806050527780947,0.9800638361455929,0.9803068846165666,0.9803941385213835,0.9801787322092798,0.9803030439548087,0.9804928821311532,0.9805776779077048,0.980633448261348,0.9806774973408487,0.9804641577710814,0.9805462773595087,0.9803440562743697,0.9802620659359821,0.9806923396147819,0.979997848366081,0.9803984324254515,0.9810522928665777,
24ab81040359,0.9801943775950293,0.9801315596245788,0.9800766352650557,0.9801284009157901,0.9800025527271689,0.9804000072238394,0.9804249859917409,0.980204096024083,0.9801606542072022,0.9801283251538868,0.9799724554064594,0.9799294824784249,0.9802313615272567,0.9801511155555681,0.9803006115864534,0.9803983803618764,0.980083930291802,0.9803283738805638,0.9801586022301592,0.9800280373827029,0.9799785290228272,0.9800462826492892,0.979879423417696,0.9797744004249719,0.9802770563292167,0.9800525912459925,0.9798486474235887,0.9798821765455776,0.9803062557050789,0.9800249019446071,0.9801551456664365,0.9800559118426132,0.9801757349532431,0.9803790301073924,0.9804244258702547,0.979732464587834,0.9801774288958317,0.9802000259817338,0.9805741410669161,0.9801295056472635,0.9798297476485985,0.9799278688002515,0.980126570319487,0.9802277818332359,0.9799539318283117,0.9802990769251134,0.9798854165734553,0.9800291251672136,0.9800261030545782,0.9800807436570128,0.980205832147524,0.9798742154381233,0.9803237289217146,0.9798598702960576,0.9791852813975703,0.9802999997596525,0.9804552614323973,0.9819508347623405,0.9799797098483005,0.9801524518164356,0.9798345109774624,0.9801519853754882,0.9801299601481338,0.9803260120628884,0.9802530449714606,0.9803977159609369,0.98022810190982,0.9797752003166713,0.9799804926960552,0.9797487190398227,0.9807011487279914,0.980569464730301,0.98039787110319,0.9801769960557327,0.9804215877340602,0.9798809891999235,0.980200333419211,0.9800525299603277,0.9800356840198966,0.9798239163239475,0.9797804390861792,0.9801793420840098,0.9800826605975697,0.979923854566272,0.9797847203435402,0.9801264170315973,0.9800292033054507,0.9801525248843628,0.9802255843475834,0.9803014668306129,0.9804918438207791,0.9806436675832827,0.9800744338369024,0.9802763116234675,0.9800768158923254,0.9802442349171806,0.9801588290037974,0.979730249008618,0.9801276638662303,0.9802617842267513,
60fb42079060,0.9802962320686853,0.9804746734817279,0.9804200250727954,0.9804710747804598,0.980223827963432,0.9806207461905027,0.980522840652281,0.9805499589632974,0.9803775842619913,0.9804707795822066,0.9801962135788534,0.9800274316018348,0.9803298897595741,0.98025195488074,0.9805211262582141,0.9804974818613409,0.9804241151262622,0.980427469019301,0.9803763919977461,0.9803713080293495,0.9803223675785503,0.9801487600524296,0.9801008220684734,0.9801214711009956,0.980619466221562,0.9802737771847225,0.9799497733503335,0.9802251589505879,0.9805228029208944,0.9802485535155477,0.9803755634898725,0.9802753182810171,0.9805192833621362,0.9807196629836202,0.9805218839305195,0.9800742129078429,0.98027597256752,0.980421262763511,0.98054909489693,0.9802271263046045,0.9801731475722896,0.9801508480884928,0.9804700431645668,0.9805693301960478,0.9801764688052598,0.9805214464278741,0.9802257749300255,0.9802507847373388,0.9802476588326048,0.9803017189840262,0.9804249195852935,0.9800974876390314,0.980300423189563,0.9800783615536898,0.9795286651098325,0.9805213203537212,0.9806735192855376,0.9800516581218814,0.9818815395044452,0.9803734376254444,0.9801769540205724,0.9803718199246965,0.9804722008352111,0.9804257709133564,0.9804730064399368,0.9806196627172161,0.9806931374902387,0.9799985117870552,0.9803235294175641,0.9798511166844908,0.9806754833931781,0.9806689424986287,0.9806200701034431,0.9805194966256493,0.9804009504219959,0.9802242285317226,0.9804217829470699,0.9802730360370052,0.9803756992373409,0.9800476637441553,0.9801237097328257,0.9802774840826428,0.9804238682600039,0.9801469920583099,0.9801262295792985,0.9804696270210255,0.9802500907237743,0.9803722304002551,0.9805691003196036,0.9805224076224544,0.9805939755765651,0.9806214322544462,0.9802962788776108,0.9806185121009993,0.9804203135324343,0.9803455659705377,0.9803760978746401,0.9800736673824486,0.9804703568668929,0.9806000208544787,
64b9e8081070,0.980092996607874,0.9804013551676776,0.9802216739624828,0.9802736981221274,0.9800273924853569,0.9804247887588213,0.9804546141841121,0.9803542803902051,0.9801857942748676,0.980273668129706,0.9799918641623082,0.9799575253512531,0.9802605685502553,0.9800515467364209,0.9803253698493853,0.9802972659830023,0.9802297066056845,0.9803570758086093,0.9803083611894853,0.9801731955591829,0.9801237445876909,0.9799458267500412,0.9799001137535787,0.9797938695691597,0.9805482959102321,0.980078110899755,0.9798706275985564,0.9800277954504506,0.9804549770360869,0.9800449758286576,0.9803040133508245,0.9800807623656452,0.9803207058625507,0.9805241069393137,0.9804550097245178,0.9798785537783395,0.9800811747006871,0.9802249241199215,0.980477402791398,0.9801570728035222,0.9799751999052251,0.9799486774112108,0.9802716199693169,0.9803730879491266,0.9801028281100614,0.9803240107259017,0.9800314267458422,0.9801743049733689,0.9800458707880404,0.9802269704073867,0.9802304820196787,0.9798941089302403,0.9801024666687641,0.9798845518912396,0.9793302974377626,0.9803248989809071,0.9804805641716393,0.9799762267422534,0.9801246317630165,0.9821143830458494,0.9801043315283076,0.9801767772626149,0.9802756184134889,0.9803547839561291,0.9804015936910729,0.9804223727087893,0.9803737508804061,0.9797942118005035,0.9802509264648217,0.9796478058577147,0.9806095901695793,0.9805964981887247,0.9804228111340614,0.9803220468352217,0.9803247442349178,0.9801508604958159,0.9802251619346096,0.9800773052018651,0.9801824143453622,0.9798433308893669,0.9799255972626592,0.9802081247377817,0.9802293337918423,0.9799433027646203,0.9799300986990328,0.9802717386527016,0.9801774356170925,0.9803010407759203,0.9803710971472881,0.9803263417434647,0.980390792582208,0.9805504435588799,0.9800937779309641,0.9804217893511917,0.980221743169376,0.9802665344880821,0.9803094696611048,0.9798752177163909,0.9802727717425164,0.9802873904089094,
f0b479155462,0.9800216412957277,0.9804465082317777,0.9801460949712594,0.9801997462497007,0.9800740434081632,0.9803498208009189,0.9802525362904433,0.9803977155272023,0.9803584432738002,0.9801990530906933,0.9799194368985311,0.979758607416894,0.9804301632460898,0.980100981088241,0.9802498411286903,0.9803484419365373,0.9804005869194778,0.9802791976300743,0.9804769222288815,0.9800983156443136,0.9800481519048251,0.9798723823242247,0.9799494490417029,0.9797214606143698,0.9803471640892144,0.9800035226850958,0.9796741591771662,0.9800736133353399,0.9803805845270008,0.9800939106585553,0.9803518098679929,0.9801283619884564,0.9802452170527903,0.980574601448997,0.9802523920079615,0.979803071693656,0.980008729919683,0.9801499463883938,0.9804042301081541,0.9800814417559828,0.9798993191594068,0.9799970767546734,0.9801959668935363,0.9802982122751748,0.9800267890545148,0.9802474758101039,0.9800788045525751,0.9802216873430118,0.979975864468239,0.9802744779534445,0.9805244738133632,0.979821350375097,0.9800338591863686,0.9800561751619746,0.9792547184465391,0.9802494011329536,0.980651429737696,0.9797793733912673,0.9801728777328521,0.9802237083284985,0.9819925080055453,0.9801003140203993,0.9804443516056249,0.9802748112800038,0.9804460621721102,0.9803460094608244,0.9804194893648478,0.9797220730241003,0.9801734084270081,0.9795746208776245,0.9805319801242327,0.9803957198588071,0.9803465257892365,0.9802468864843513,0.9803714854396127,0.9800735939235772,0.9801501789863749,0.9800025121841135,0.9804760157442304,0.9797709742554338,0.9798507173477898,0.9801291361568918,0.9802752448242322,0.9799938952753862,0.9799771926907479,0.9801960114596068,0.9801023285845493,0.9801012279036962,0.9802952664127464,0.980373158706505,0.9803176450888,0.9803509969007508,0.9800229017025818,0.9803478539077048,0.9801463465155937,0.9800695497725133,0.9802326984620053,0.9797997206357838,0.9801987489288867,0.9804618255284516,
5855ca070177,0.9803054101774821,0.9804847241452326,0.9804288547974302,0.9804810268497666,0.9802335569534169,0.9807528022167606,0.9806570595662168,0.9804361385551486,0.9805153616138136,0.9806025821372206,0.9802041913960572,0.9800403814659874,0.9803429488992048,0.9802623485713193,0.9805323816505739,0.9805105982338419,0.9804370640973414,0.980438976586759,0.9805125575031278,0.9803806279417633,0.9803307149230576,0.9801569057156264,0.9802337135077626,0.9800061340930093,0.9807511907660695,0.9802844713035551,0.9799591649483613,0.9802353612092671,0.980538389253876,0.9802573337590612,0.980508073295312,0.9802886922070625,0.9805279595822293,0.9808540603320632,0.9807780749209972,0.9800857408144957,0.9802881908786265,0.9804315357502128,0.9808093914036786,0.9802406234057641,0.9801818814471737,0.9802824788973741,0.980478902091296,0.9807018797548812,0.9801855368563482,0.9805302000555393,0.9803601764295569,0.9803839675878792,0.9802585073034356,0.9805574223381522,0.9804381543027006,0.9801059414521247,0.980315168887421,0.9800926980239841,0.9795374948344674,0.9805311763242014,0.9806876223246032,0.9803065281592277,0.9803317784250327,0.980505263616171,0.9801872760252358,0.9819114973973271,0.9804827767776992,0.9804367017149985,0.9804847488618524,0.9806287593892999,0.9805809903685068,0.9800067821787702,0.9804546779110788,0.9798593245675955,0.980935374354285,0.9808007807454302,0.9806290490611447,0.9806508198569635,0.9805337497298898,0.9803551921934298,0.9804317171135469,0.9804059400428992,0.9805105895602962,0.9800556567142519,0.9801330296452395,0.9802907604929015,0.9804361157236177,0.9801555114624273,0.9802592070776829,0.9804785995110878,0.9805060346468883,0.9806272524321618,0.9805778115013167,0.9805336379810666,0.9806023818898133,0.9806329257154568,0.9803068322735828,0.980628848924225,0.9804290650157753,0.9804775068440801,0.9803920599124584,0.9800825455484785,0.9804803224642976,0.9806163588114324,
145a05025960,0.9806079516848639,0.9807936248339474,0.9806126977786958,0.9806662590111782,0.9805406123214917,0.9808191029651836,0.9807220221130536,0.980868052638064,0.9808317819990185,0.9806676408013345,0.9803839050812552,0.980227450462858,0.9808979290894875,0.980568720236587,0.9807181387449894,0.9809373547167222,0.9807463313927103,0.9809972330440728,0.9808228975403543,0.9805650465443426,0.9807650880259537,0.980338754411702,0.9804182393963016,0.9803086223449028,0.9808145675785878,0.9805920312625932,0.9801400625318276,0.9805426008767333,0.9808508300981409,0.9805597134654997,0.9805767602664466,0.9807189368094041,0.9807118345237346,0.9809204450811635,0.9807214745490667,0.9802704624239238,0.9805977553794007,0.9807382849757347,0.9809961821146118,0.9806724367520557,0.9803660504551541,0.9804651630163365,0.9806631215273868,0.9807668506793336,0.9804933030229938,0.9807175953767742,0.9805485925655363,0.9805659761730358,0.9804409468723663,0.9806209077186774,0.9809907437339814,0.9802858288557582,0.9806224362654237,0.9806485294789224,0.9797213378157329,0.9807167483940246,0.9809985453247296,0.9803699034196862,0.9807618321117456,0.9805715011951479,0.98061696450954,0.9805689011753811,0.9811830341981426,0.9807473794159097,0.9809141826297206,0.9808136404163135,0.9808876787859974,0.9801869813128437,0.9805178559326267,0.9800400708035685,0.9811267401974786,0.9808636713196097,0.9808140091332589,0.9807153766366868,0.9807172593847595,0.9804188430343167,0.9807388121747233,0.9805909594510308,0.9808222054158677,0.9802354199534858,0.9803174482478189,0.9806021281666623,0.9807439166385686,0.9804571629049047,0.9804481280839878,0.9806627601365328,0.9804464448026101,0.9805710163103893,0.9807628079434771,0.9809629515723327,0.9807831149633734,0.9809420938903551,0.9804887375016639,0.9808131934729553,0.9806134001713085,0.9805353724892758,0.9808245873645602,0.9802665981955141,0.9806649586731155,0.9809332004884816,
64b9e8081078,0.9805592132189375,0.9808657208413872,0.9806859125740239,0.9807402304929876,0.9806144318521188,0.981013520370633,0.9810403635416498,0.9809391905919256,0.9809055389482083,0.9807404988713486,0.9804566656531543,0.980546839063279,0.9808510394076497,0.9807648623690743,0.980913657833062,0.9808884289018823,0.9808215445624372,0.9810668786212438,0.9808976247988802,0.9806384498798925,0.9807122026515795,0.9805323491181348,0.9804908401261551,0.9802592622792736,0.9808897784185944,0.9805446674598692,0.9803347449355075,0.9806146880404497,0.9810481491145782,0.9806319864048156,0.9807712450335784,0.9806712016113172,0.980785021690052,0.9809963329013742,0.9809190170049675,0.9803442485315508,0.9806728782110508,0.980691043710572,0.9810716266245492,0.9807468436838873,0.9804409167283752,0.9806594443297381,0.9807358885398176,0.9808408866351284,0.980446224774551,0.9810331392035193,0.9806227417750683,0.9806398371207797,0.9805173187087916,0.9806955451926612,0.9808215894463018,0.9803599642304851,0.980699938377405,0.9804771724170172,0.9797945526110611,0.9809117233143837,0.9811947071979089,0.9805642399953941,0.9805913859193771,0.980765947449188,0.9805676955327784,0.980642935661654,0.9808623791744038,0.9816720779552016,0.9809870787719711,0.9810081738990996,0.9809602713162785,0.980259248390096,0.9805920099231987,0.9802341089389531,0.9813242351952012,0.981059356875866,0.9810096535845847,0.9807882387632402,0.9809118815046497,0.9804913927882728,0.9808155252926326,0.9805433998517011,0.9807745134586655,0.98030814088535,0.9803908515833688,0.9810402676709358,0.980820340293577,0.9804083890089583,0.9805199735169297,0.9808587812049749,0.9805215798681114,0.9807660313063883,0.9808354727932141,0.980914201986048,0.9809772492025319,0.9811362970151755,0.9805626619167428,0.9808877687165787,0.9806863097989652,0.9807299369938537,0.9807802232408523,0.9803398506721844,0.9807400829937053,0.9808886697728212,
